rndrng_npi,rndrng_prvdr_type,rndrng_prvdr_state_abrvtn,row_count,total_beneficiaries,total_services,estimated_submitted_charges,estimated_medicare_allowed,estimated_medicare_payment,estimated_standardized_payment,avg_payment_per_service,charge_to_payment_ratio,allowed_to_payment_ratio
1619924396,Nurse Practitioner,IL,13,8254,30752.0,2768140.000000111,1533786.920006778,1216525.579998465,1153856.110004978,39.55923452128203,2.2754474262708095,1.2607929871961372
1558536169,Ophthalmology,AE,11,2416,6856.0,2472245.999997806,1567544.419999494,1216228.6699987159,1258236.0700037621,177.39624708265984,2.0327147854526535,1.2888566588396153
1255395463,Radiation Oncology,AZ,34,2235,10575.0,5076176.50000334,1533757.980006723,1216163.5199969388,1250488.979989103,115.00364255290201,4.173925970099907,1.2611445375458916
1194928770,Diagnostic Radiology,CA,97,5843,45358.0,5754537.99999879,1541980.1000075622,1216148.2699864195,1159309.1400049562,26.81221107602671,4.731773371731269,1.2679211392742278
1750731337,Medical Oncology,MO,50,2043,80690.0,4576130.999994155,1531171.2500070357,1216061.0899945109,1218945.1799955273,15.070778163273156,3.7630765737392444,1.259123626769398
1508856436,Hematology-Oncology,NC,65,4194,76203.0,5045865.000000918,1530305.3999885274,1216052.640003783,1227814.9600019038,15.958067792656234,4.149380408388589,1.2584203591579448
1477000602,Ambulatory Surgical Center,AZ,5,213,367.0,3414100.97999122,1525860.27001246,1215725.619993794,1230677.3999921759,3312.6038691928993,2.808282497171235,1.2551025041491262
1952515264,Cardiology,NJ,43,5946,19018.0,4094510.00000096,1598946.270013634,1215719.069991983,1094093.6499997405,63.92465401156709,3.3679738198299063,1.3152267735869096
1548239734,Dermatology,IL,47,8909,16712.0,1801548.189992736,1581773.0400037952,1215643.429994095,1182749.9499920777,72.74075095704254,1.4819709016166749,1.3011817453835774
1841514049,Dermatology,CA,25,6906,27190.0,2341610.00001326,1617652.0999805464,1215581.0600014047,1128709.6799923147,44.70691651347572,1.92632978339639,1.3307644822786866
1699716787,Dermatology,DC,23,9768,21132.0,2408639.670075787,1554122.1900096503,1215279.640006257,1241927.5400010934,57.50897406806062,1.9819633200333926,1.2788185853271177
1174594675,Ophthalmology,MS,14,2463,4602.0,3859599.99994094,1528111.679999196,1215125.129999733,1238221.3099995719,264.0428357235404,3.176298394834274,1.2575755716611108
1184686164,Ambulatory Surgical Center,NJ,15,581,842.0,9421412.000016,1531486.37001311,1214948.10000024,1170808.65999952,1442.9312351546791,7.7545798046962995,1.2605364542014657
1477558013,Nephrology,CA,21,1602,2096.0,5159294.99999952,1527652.899987841,1214927.389999517,1060113.040005061,579.6409303432811,4.246587114972831,1.2574026337396578
1053365320,Hematology-Oncology,NC,45,3562,73171.0,3108318.99999985,1529847.400001426,1214921.1300020905,1231734.290006585,16.603861229204064,2.5584533211587996,1.2592154027305407
1063999662,Ambulatory Surgical Center,KY,20,1334,1626.0,23580073.0000019,1511431.28999558,1214904.3499978401,1321704.4799987,747.1736469851415,19.40899544893705,1.2440743092229993
1427384924,Ambulatory Surgical Center,LA,29,1181,13657.0,12813626.199996,1531253.049995272,1214839.81999952,1334971.6400033878,88.95363696269459,10.547584948278255,1.260456748936561
1396238010,Ambulatory Surgical Center,KS,13,613,793.0,4141240.00000525,1525644.5999989,1214646.17000268,1329346.209994816,1531.7101765481464,3.4094208686272087,1.2560403495904768
1710093182,Ophthalmology,CA,31,4198,8406.0,3238315.00000049,1555039.8000063999,1214591.0100057472,1145275.4300003652,144.49096002923474,2.6661773167456317,1.280299118959428
1407903784,Ophthalmology,TX,22,5459,8728.0,2844106.999997312,1603898.63999215,1214566.3900011927,1197603.4500015539,139.15746906521457,2.3416645013489292,1.320552464810569
1316904147,Dermatology,GA,53,3465,7414.0,3450466.839987014,1545844.9000037839,1214303.9300004023,1220296.5200016974,163.78526166717052,2.841518300929711,1.2730296442368194
1780754671,Rheumatology,WA,49,4081,77449.0,3368590.1800030023,1540025.5499974857,1214223.9600106622,1218399.810000121,15.677722888748237,2.7742741791830747,1.2683208376022843
1013987882,Internal Medicine,MN,17,22507,31155.0,1986917.000001881,1248812.56999117,1214212.3499937947,1173869.0100198244,38.97327395261739,1.6363834546832234,1.0284960204840217
1295723120,Ophthalmology,IL,11,1804,13720.0,1658398.619996161,1555502.0700002252,1214179.300003812,1212103.0699983242,88.49703352797464,1.365859737512371,1.2811139755020875
1326203365,Hematology-Oncology,IL,55,2938,98567.0,7042674.000053139,1527303.4300085388,1213887.279990773,1200267.4099926522,12.315351791073818,5.801752861358488,1.2581921362749169
1326226127,Interventional Radiology,MO,13,1143,13336.0,5951552.03001241,1523290.2899952258,1213682.7600052853,1259968.9400079907,91.00800539931653,4.903713083958194,1.2550975759007998
1366982845,Ambulatory Surgical Center,FL,17,3512,3557.0,10738281.0000692,1443814.29000822,1213666.99999396,1332396.93000643,341.2052291239696,8.847798448934213,1.1896296842671057
1154409266,Rheumatology,NC,19,1032,146166.0,4304935.619998321,1536949.309990878,1213599.350008988,1242931.3400120211,8.30288404970368,3.5472461483820323,1.2664388045193788
1083662266,Cardiology,FL,75,8066,10680.0,3268888.9999993,1574037.269996246,1213569.0599980669,1190694.6299925686,113.6300617975718,2.693615969415459,1.297031476724327
1023096765,Endocrinology,CA,71,57630,88848.0,3877342.310000576,1319684.5999947782,1213545.149996338,1195233.6200029731,13.658665923783742,3.1950540200438993,1.0874623000213552
1932214624,Ambulatory Surgical Center,CA,18,1728,1809.0,13021775.500012401,1519472.910004459,1213505.659999244,1053887.249998986,670.8157324484488,10.730708499555341,1.2521350003471807
1285113118,Ambulance Service Provider,TN,6,5336,84942.8,6188515.89998674,1525865.9400038419,1213475.5600050334,833357.7999939966,14.2857965596264,5.099827391629602,1.2574344224926233
1407855307,Hematology-Oncology,NY,92,15737,156078.0,6742282.830019434,1481203.6600116796,1213148.34001085,1092013.3099959977,7.7727055703612935,5.557673870253272,1.2209584031565606
1639274368,Diagnostic Radiology,CA,113,13057,52279.0,5711247.999992101,1612301.089997926,1213066.6199954373,1148868.9099966083,23.20370741589237,4.708107457456527,1.329111743264348
1295385482,Ambulatory Surgical Center,MD,28,1073,1499.0,4309699.0,1526116.9399860501,1213058.28000242,1204246.60999809,809.2450166793997,3.552755107521629,1.258073882470845
1194732578,Ophthalmology,CA,34,10447,14774.0,3470155.02000902,1545940.760003446,1212585.5899918443,1037011.0400021289,82.07564572843131,2.861781509404511,1.2749126929785168
1538331939,Hematology-Oncology,VA,42,1971,98468.0,3015426.379999999,1535263.1499980304,1212536.0800025684,1215911.5500042024,12.314011455524318,2.48687559053386,1.2661587356598727
1891118154,Ambulatory Surgical Center,FL,14,1063,1696.0,10716600.000075899,1528781.1200065499,1212400.9499997941,1258070.649997528,714.8590507074258,8.83915506671099,1.2609534164475946
1396712089,Hematology-Oncology,AZ,44,1727,52606.0,6384320.2000185475,1523831.3599933274,1211803.299996237,1211524.429993499,23.03545793248369,5.268445959866896,1.2574906835111435
1609889047,Ophthalmology,MD,19,2795,12282.0,2775921.6100325696,1560994.060011006,1211723.239999959,1208301.919996524,98.65846279107303,2.290887488493382,1.2882430644897582
1003899816,Radiation Oncology,AZ,35,1908,8728.0,8858143.00000012,1530021.7599948863,1211582.5400055426,1256353.8500019487,138.81559807579544,7.311217112752051,1.262829158950976
1821037664,Dermatology,NY,35,9933,20657.0,5003455.0,1592165.5199977027,1211331.570001252,1016927.7999954856,58.64024640563741,4.130541235703804,1.3143928214436424
1124005038,Rheumatology,KY,11,1569,242136.0,4229832.99999974,1560272.6299946602,1211055.6499943854,1228521.839995271,5.001551400842442,3.4926826029995817,1.2883575003360859
1164458634,Ambulatory Surgical Center,TN,40,1032,1230.0,7186885.6199946,1517293.6500003398,1210159.36000027,1346270.72999915,983.8693983742032,5.938792738828213,1.2537965660985355
1568433142,Ambulatory Surgical Center,NY,7,918,1530.0,2546944.80999994,1528462.8800502298,1210111.990003092,1097405.9400018519,790.9228692830667,2.1047182666072355,1.2630755605076887
1154432169,Pharmacy,NJ,12,9070,95343.0,1556206.199959843,1209947.739999895,1209947.739999895,1203284.090000097,12.690472714304091,1.2861763764772005,1.0
1346214384,Hematology-Oncology,AZ,46,2138,109257.0,2751228.00000002,1537489.8500002762,1209929.680005601,1217823.6700078899,11.074161655597361,2.2738742965519156,1.2707266177594378
1891998159,Family Practice,CA,29,4748,23546.0,2449256.999955966,1566105.1600015042,1209908.7599999807,976797.4299990864,51.38489594835559,2.0243319834761797,1.2943993892576902
1508367194,Ambulatory Surgical Center,TX,19,635,7665.0,9092852.53000725,1522473.929999821,1209770.4600044386,1262755.8900028465,157.83045792621508,7.516179994983419,1.2584816544406572
1578543369,Pathology,AZ,12,10289,15165.0,3822145.95999591,1531772.2700000359,1209649.309999325,1265472.98000183,79.76586284202605,3.159714082751837,1.2662945015038205
1336178953,Dermatology,FL,22,4165,14664.0,3226504.4799725744,1574556.7900173422,1209639.1200246804,1213956.1500241053,82.49039280037373,2.6673281531327655,1.3016748251207486
1821023714,Family Practice,IL,42,15228,19153.0,2135063.999995553,1301421.669997839,1209382.769996527,1151491.9100004379,63.14325536451349,1.7654162544433178,1.0761040278435392
1568078327,Opioid Treatment Program,MA,5,339,7199.0,1254307.9600000002,1229639.340003394,1209279.9900138169,1209280.0000073768,167.9788845692203,1.0372353552179996,1.016835927293682
1619925757,Rheumatology,IN,45,3172,109499.0,2723611.439999732,1526952.509991656,1209190.389999057,1235251.5899965065,11.0429354605892,2.2524256415913597,1.2627891543141083
1235558677,Radiation Oncology,KY,20,1186,6580.0,19702416.21999377,1524897.479989732,1209171.459988924,1073184.189993072,183.7646595727848,16.294145927141088,1.2611093880794209
1730447558,Medical Oncology,TX,70,3304,82465.0,5960915.99996202,1519879.369999063,1209098.680004485,1219690.1100051554,14.661961802030982,4.9300492164460135,1.2570350089154223
1801856232,Ophthalmology,LA,35,6982,11878.0,4902312.99999354,1607497.4300096491,1209057.490000012,1304264.270007161,101.78965229836774,4.054656656561047,1.3295459010883206
1881977866,Clinical Laboratory,TX,84,28763,228467.4,2792643.769999776,1209021.419999897,1209021.419999897,1209025.1999938143,5.291877178100233,2.3098381251177615,1.0
1619944824,Ambulatory Surgical Center,CA,13,1990,2017.0,10751323.190000001,1431020.35000132,1208987.83999874,826600.56000444,599.399028259167,8.89282988157367,1.183651565927091
1720175847,Interventional Radiology,GU,47,2413,28517.0,2090990.7299973825,1521079.1500060523,1208931.22000213,1114529.9700017348,42.39335203570256,1.7296192665069057,1.258201562536678
1952626541,Nuclear Medicine,NE,2,42,9160.0,2606612.85996276,1517799.6799612,1208824.2199756599,1210498.86998436,131.96770960432968,2.156320842095011,1.2555999911978613
1306849492,Diagnostic Radiology,MD,147,12021,40934.0,4104630.7200001935,1498603.3700037084,1208748.3400089121,1200157.819998428,29.529201641884793,3.3957694783431345,1.2397976654037508
1063400380,Nephrology,CA,22,6529,13564.0,2166779.000010871,1532285.109998931,1208330.449997474,1101280.7700051991,89.08363683260646,1.7932006927537087,1.2681010480221981
1881724995,Ophthalmology,IL,12,3633,9378.0,3612051.99999484,1580820.880010464,1207931.879996856,1195448.460007144,128.80484964777736,2.990277895475564,1.3087003548698282
1194019075,Medical Oncology,TX,76,3705,88902.0,6033352.99999878,1515123.6099962473,1207909.030006802,1218706.210007388,13.586972509131424,4.994873661938603,1.2543358583781061
1417301227,Ophthalmology,CA,14,1764,11700.0,3058614.0000337902,1541253.1799986751,1207814.990001669,1188341.739993057,103.23205042749306,2.532353071747821,1.276067272518737
1578908414,Medical Oncology,MO,43,1809,87226.0,4527029.999997717,1517708.419999677,1207794.0799937793,1209558.7600012703,13.846720931760935,3.7481803189671483,1.256595346126795
1689976268,Independent Diagnostic Testing Facility (IDTF),NM,108,11934,16627.0,8024373.2100035,1532622.899995064,1207555.3500003265,1278324.2300004214,72.62617128768429,6.64513904890681,1.2691947412552556
1376539726,Rheumatology,IL,18,1088,103658.0,7783521.820019154,1531312.7900003996,1207330.169982527,1207559.5300029803,11.647245460866763,6.446887532125368,1.2683463298383089
1427125053,Radiation Oncology,FL,33,1806,9577.0,9431833.99999952,1517385.759993328,1207111.1499914345,1235582.9199975235,126.04272214591569,7.8135588425858264,1.2570389727607894
1164493201,Cardiology,KS,72,12881,34237.0,5129113.900005721,1601391.2800023719,1207079.5999942096,1275270.349994951,35.25658206017494,4.2491927624576915,1.3266658470659713
1578918124,Ambulatory Surgical Center,ND,13,636,933.0,3893664.9999933997,1517455.31000188,1207015.41999989,1356823.6800010898,1293.6928402999893,3.2258618535244183,1.2571962916613098
1407165772,Ambulatory Surgical Center,TX,33,1273,2625.0,14420528.139997654,1521333.5999979787,1206973.5800027004,1220873.0199964326,459.7994590486478,11.947675060099815,1.2604531078423231
1467814665,Internal Medicine,CA,16,2690,10477.0,1683963.77999816,1517485.140012373,1206946.689993731,995257.3999940769,115.19964589040097,1.3952263127768358,1.2572925984164678
1952325359,Medical Oncology,WA,42,2381,55259.0,4442146.399973521,1524010.44000675,1206909.2900021868,1168432.719998813,21.840954233739062,3.680596741421613,1.2627381797715622
1710114616,Radiation Oncology,NV,19,1287,5937.0,6116158.00008235,1514602.469997458,1206734.249993132,1218794.909993893,203.25656897307258,5.06835535671351,1.2551251197238151
1144779232,Ambulatory Surgical Center,WA,11,257,480.0,3797429.61998895,1518508.85999949,1206553.10999772,1134174.9899977301,2513.65231249525,3.147337310328698,1.2585511963102556
1508854829,Family Practice,NY,10,2241,13403.0,1567706.4199981329,1540554.91997788,1206224.889997083,1022366.5799986371,89.99663433537887,1.2996800455692172,1.2771705614378472
1053496240,Ambulatory Surgical Center,CA,11,2233,2286.0,6977296.71,1457414.0699960801,1206220.53000094,832515.08999773,527.6555249347944,5.784428747863015,1.2082484369545132
1013212927,Ambulatory Surgical Center,GA,12,1190,2216.0,12453583.3600223,1530488.64000045,1205983.80999677,1350052.34000312,544.2165207566652,10.326492990030816,1.2690789273568681
1497075410,Family Practice,IN,14,1716,107744.0,2220392.80003744,1536348.9000450394,1205755.4999952954,1213233.9499984079,11.19092942526076,1.8414950626773865,1.2741794667750086
1518071208,Medical Oncology,NV,74,6123,181856.0,6179573.9999948405,1512909.6500034656,1205713.1000095184,1200950.2600081342,6.630043001108121,5.125244139709568,1.254784119034223
1649614215,Ophthalmology,CA,28,9409,18699.0,5040275.00000537,1566282.870007555,1205507.4200041099,1045653.0500041218,64.46908497802609,4.181040212915642,1.29927269133044
1730843830,Ambulatory Surgical Center,FL,8,191,194.0,3159394.40000004,1512815.6099984,1205332.61999845,1326149.9200002,6213.054742260051,2.6211805335560427,1.255102189137091
1760484372,Gastroenterology,TN,34,2133,58136.0,6261097.00000098,1527650.160010192,1205311.6100030676,1273081.4599802548,20.732620235363072,5.1945878128437215,1.2674317141990394
1497161673,Hematology-Oncology,AZ,59,2316,68000.0,6365481.410020254,1515305.7600036622,1205054.8699986106,1208673.6499997075,17.72139514703839,5.2823166550313125,1.2574578948470698
1124284427,Vascular Surgery,TN,42,1950,10932.0,3454560.0000243937,1518513.3199969637,1204951.8299976203,1369666.2099986917,110.22245060351449,2.8669693792084754,1.2602274067669266
1821068289,Ambulatory Surgical Center,FL,19,1667,11144.0,3218943.0,1517405.790005176,1204824.2899992461,1290406.119999974,108.11416816217212,2.6717115738113266,1.2594415655465625
1407026495,Diagnostic Radiology,NY,51,4800,16188.8,5701350.399997552,1528936.6099989696,1204707.5599913956,1088415.9999981732,74.41611237345545,4.732559659572712,1.2691350671111334
1205869807,Family Practice,CA,10,3974,11308.0,3899709.9999928903,1567214.499984451,1204572.209992507,1127640.730012614,106.52389547156942,3.2374231844657517,1.3010548367160155
1225275688,Ambulatory Surgical Center,CA,24,1465,6045.0,15917052.999992529,1539879.490000138,1204473.8300003742,1055515.8800022742,199.25125392892875,13.21494299298108,1.2784665400323887
1093178766,Nurse Practitioner,NM,22,3014,16063.0,2601964.000000004,1564812.319998597,1204389.2300039511,1211545.159999516,74.97909668206132,2.160401251671329,1.2992579815691838
1427354208,Otolaryngology,TX,40,3244,12016.0,4595755.99999745,1530060.7099977513,1204354.9000000646,1215790.949998835,100.22926930759526,3.8159482723881504,1.270440058821257
1013136456,Ambulatory Surgical Center,NJ,27,1882,7363.0,16686439.1500011,1514057.9099893193,1204276.2500040291,1178802.4200029662,163.55782289882237,13.855989562150105,1.2572347166891764
1275807638,Cardiology,TX,28,3927,6714.0,4342993.34001076,1539190.7299951569,1204232.310017238,1196924.260001433,179.3613806996184,3.606441468049128,1.2781509989323607
